prompt,image_name
"Khoresh,e fesenjan, Persian walnut and pomegranate stew, photorealistic, food styling, high detail, natural lighting",khoresh_e_fesenjan.jpg
"Moambe chicken, Central African chicken in peanut sauce, photorealistic, food styling, high detail, natural lighting",moambe_chicken.jpg
"Lecsó, Hungarian tomato and pepper stew, photorealistic, food styling, high detail, natural lighting",lecsó.jpg
"Machboos, Gulf spiced rice with meat and dried lemon, photorealistic, food styling, high detail, natural lighting",machboos.jpg
"Manti, Central Asian steamed dumplings with yogurt, photorealistic, food styling, high detail, natural lighting",manti.jpg
"Bobotie, South African spiced meat bake with egg topping, photorealistic, food styling, high detail, natural lighting",bobotie.jpg
"Mujadara, Middle Eastern lentils and rice with caramelized onions, photorealistic, food styling, high detail, natural lighting",mujadara.jpg
"Ropa vieja, Cuban shredded beef in tomato sauce, photorealistic, food styling, high detail, natural lighting",ropa_vieja.jpg
"Arepas, Venezuelan cornmeal cakes filled with cheese or meat, photorealistic, food styling, high detail, natural lighting",arepas.jpg
"Tlayudas, Oaxacan crispy tortilla with refried beans and toppings, photorealistic, food styling, high detail, natural lighting",tlayudas.jpg
"Rendang, Indonesian spicy beef simmered in coconut milk, photorealistic, food styling, high detail, natural lighting",rendang.jpg
"Plov, Uzbek rice pilaf with lamb and carrots, photorealistic, food styling, high detail, natural lighting",plov.jpg
"Byrek, Albanian phyllo pie filled with cheese or spinach, photorealistic, food styling, high detail, natural lighting",byrek.jpg
"Asado, Argentine grilled meat, photorealistic, food styling, high detail, natural lighting",asado.jpg
"Suya, Nigerian skewered spicy meat, photorealistic, food styling, high detail, natural lighting",suya.jpg
"Laksa, Malaysian spicy coconut noodle soup, photorealistic, food styling, high detail, natural lighting",laksa.jpg
"Shuwa, Omani slo,roasted lamb in spices, photorealistic, food styling, high detail, natural lighting",shuwa.jpg
"Pesarattu, South Indian green gram crepes, photorealistic, food styling, high detail, natural lighting",pesarattu.jpg
"Baeckeoffe, Alsatian meat and potato stew, photorealistic, food styling, high detail, natural lighting",baeckeoffe.jpg
"Chorrillana, Chilean fries topped with beef and fried eggs, photorealistic, food styling, high detail, natural lighting",chorrillana.jpg
"Aligot, French cheesy mashed potatoes, photorealistic, food styling, high detail, natural lighting",aligot.jpg
"Pozole, Mexican hominy stew with pork, photorealistic, food styling, high detail, natural lighting",pozole.jpg
"Bigos, Polish hunter’s stew with sauerkraut and sausage, photorealistic, food styling, high detail, natural lighting",bigos.jpg
"Efo riro, Nigerian spinach stew, photorealistic, food styling, high detail, natural lighting",efo_riro.jpg
"Thieboudienn,  Senegalese jollo,style fish rice, photorealistic, food styling, high detail, natural lighting",thieboudienne.jpg
"Fatteh,  Levantine layers of bread, yogurt, chickpeas and nuts, photorealistic, food styling, high detail, natural lighting",fatteh.jpg
"Biryani, South Asian layered rice dish with meat or vegetables, photorealistic, food styling, high detail, natural lighting",biryani.jpg
"Kuy teav, Cambodian noodle soup with beef or pork, photorealistic, food styling, high detail, natural lighting",kuy_teav.jpg
"Bolinhos de bacalhau, Portuguese salt cod fritters, photorealistic, food styling, high detail, natural lighting",bolinhos_de_bacalhau.jpg
"Pão de queijo, Brazilian cheese bread, photorealistic, food styling, high detail, natural lighting",pão_de_queijo.jpg
"Empadão, Portuguese baked meat pie, photorealistic, food styling, high detail, natural lighting",empadão.jpg
"Kanelbullar, Swedish cinnamon buns, photorealistic, food styling, high detail, natural lighting",kanelbullar.jpg
"Fish amok, Cambodian steamed curry fish in banana leaf, photorealistic, food styling, high detail, natural lighting",fish_amok.jpg
"Tteokbokki, Korean spicy rice cakes, photorealistic, food styling, high detail, natural lighting",tteokbokki.jpg
"Chimichurri steak, Argentine grilled steak with herb sauce, photorealistic, food styling, high detail, natural lighting",chimichurri_steak.jpg
"Nasi ulam, Malaysian herbed rice salad, photorealistic, food styling, high detail, natural lighting",nasi_ulam.jpg
"Sarma, Balkan cabbage rolls with minced meat and rice, photorealistic, food styling, high detail, natural lighting",sarma.jpg
"Tagine, Moroccan slo,cooked meat and vegetables, photorealistic, food styling, high detail, natural lighting",tagine.jpg
"Tamago kake gohan, Japanese raw egg over rice, photorealistic, food styling, high detail, natural lighting",tamago_kake_gohan.jpg
"Pan de yuca, Ecuadorian cheesy yuca bread, photorealistic, food styling, high detail, natural lighting",pan_de_yuca.jpg
"Khao kha moo, Thai stewed pork leg over rice, photorealistic, food styling, high detail, natural lighting",khao_kha_moo.jpg
"Moqueca, Brazilian seafood stew with coconut milk, photorealistic, food styling, high detail, natural lighting",moqueca.jpg
"Kaldereta, Filipino tomat,based beef stew, photorealistic, food styling, high detail, natural lighting",kaldereta.jpg
"Sinigang, Filipino sour tamarind soup, photorealistic, food styling, high detail, natural lighting",sinigang.jpg
"Khachapuri, Georgian chees,filled bread, photorealistic, food styling, high detail, natural lighting",khachapuri.jpg
"Zrazy, Eastern European meat rolls with egg or mushrooms, photorealistic, food styling, high detail, natural lighting",zrazy.jpg
"Ajvar, Balkan roasted pepper and eggplant spread, photorealistic, food styling, high detail, natural lighting",ajvar.jpg
"Lahmacun, Turkish thin crust with spicy meat topping, photorealistic, food styling, high detail, natural lighting",lahmacun.jpg
"Cevapi, Bosnian grilled minced meat sausages, photorealistic, food styling, high detail, natural lighting",cevapi.jpg
"Bistek tagalog, Filipino so,citrus marinated beef, photorealistic, food styling, high detail, natural lighting",bistek_tagalog.jpg
"Panang curry, Thai thick peanut red curry, photorealistic, food styling, high detail, natural lighting",panang_curry.jpg
"Matoke, Ugandan stewed plantains, photorealistic, food styling, high detail, natural lighting",matoke.jpg
"Cassoulet, French white bean stew with meat, photorealistic, food styling, high detail, natural lighting",cassoulet.jpg
"Sarma dolmasi, Turkish grape leaves stuffed with rice, photorealistic, food styling, high detail, natural lighting",sarma_dolmasi.jpg
"Gallo pinto, Costa Rican rice and beans, photorealistic, food styling, high detail, natural lighting",gallo_pinto.jpg
"Pisto, Spanish ratatouille with fried egg, photorealistic, food styling, high detail, natural lighting",pisto.jpg
"Arroz caldo, Filipino chicken rice porridge, photorealistic, food styling, high detail, natural lighting",arroz_caldo.jpg
"Gravlax, Scandinavian cured salmon, photorealistic, food styling, high detail, natural lighting",gravlax.jpg
"Escabeche, Mediterranean pickled fish dish, photorealistic, food styling, high detail, natural lighting",escabeche.jpg
"Shakshouka, North African poached eggs in tomato sauce, photorealistic, food styling, high detail, natural lighting",shakshouka.jpg
"Guatita, Ecuadorian tripe stew with potatoes and peanut sauce, photorealistic, food styling, high detail, natural lighting",guatita.jpg
"Caldo verde, Portuguese green soup with chorizo, photorealistic, food styling, high detail, natural lighting",caldo_verde.jpg
"Pepperpot, Guyanese beef stew with cassareep, photorealistic, food styling, high detail, natural lighting",pepperpot.jpg
"Njeguški pršut, Montenegrin dr,cured ham, photorealistic, food styling, high detail, natural lighting",njeguški_pršut.jpg
"Mafé, West African peanut stew, photorealistic, food styling, high detail, natural lighting",mafe.jpg
"Berbere lentils, Ethiopian spicy red lentils, photorealistic, food styling, high detail, natural lighting",berbere_lentils.jpg
"Caldereta de cabrito, Spanish goat stew, photorealistic, food styling, high detail, natural lighting",caldereta_de_cabrito.jpg
"Katsu curry, Japanese breaded cutlet with curry sauce, photorealistic, food styling, high detail, natural lighting",katsu_curry.jpg
"Pastelón, Puerto Rican plantain lasagna, photorealistic, food styling, high detail, natural lighting",pastelón.jpg
"Zigni, Eritrean spicy meat stew, photorealistic, food styling, high detail, natural lighting",zigni.jpg
"Jollof rice, West African tomato rice dish, photorealistic, food styling, high detail, natural lighting",jollof_rice.jpg
"Chicken inasal, Filipino grilled marinated chicken, photorealistic, food styling, high detail, natural lighting",chicken_inasal.jpg
"Spätzle, German soft egg noodles, photorealistic, food styling, high detail, natural lighting",spätzle.jpg
"Gugelhupf, Austrian marble cake, photorealistic, food styling, high detail, natural lighting",gugelhupf.jpg
"Yassa, Senegalese grilled chicken with lemon and onion, photorealistic, food styling, high detail, natural lighting",yassa.jpg
"Chawanmushi, Japanese savory egg custard, photorealistic, food styling, high detail, natural lighting",chawanmushi.jpg
"Menudo, Mexican spicy tripe soup, photorealistic, food styling, high detail, natural lighting",menudo.jpg
"Sayur lodeh, Indonesian coconut vegetable stew, photorealistic, food styling, high detail, natural lighting",sayur_lodeh.jpg
"Fricassée, French creamy chicken stew, photorealistic, food styling, high detail, natural lighting",fricassee.jpg
"Tortang talong, Filipino eggplant omelet, photorealistic, food styling, high detail, natural lighting",tortang_talong.jpg
"Colombian roasted pork with rice and peas, photorealistic, food styling, high detail, natural lighting",colombian_roasted_pork_with_rice_and_peas.jpg
"Turkish lamb over crispy potatoes and yogurt, photorealistic, food styling, high detail, natural lighting",turkish_lamb_over_crispy_potatoes_and_yogurt.jpg
"Indonesian black beef soup with keluak nuts, photorealistic, food styling, high detail, natural lighting",indonesian_black_beef_soup_with_keluak_nuts.jpg
"Grilled lamb kebab with Turkish spices, photorealistic, food styling, high detail, natural lighting",grilled_lamb_kebab_with_turkish_spices.jpg
"Ethiopian sautéed meat with onions and herbs, photorealistic, food styling, high detail, natural lighting",ethiopian_sautéed_meat_with_onions_and_herbs.jpg
"Wide han,pulled Chinese noodles with chili oil, photorealistic, food styling, high detail, natural lighting",wide_han_pulled_chinese_noodles_with_chili_oil.jpg
"Slo,roasted pork in citrus and annatto marinade, photorealistic, food styling, high detail, natural lighting",slo_roasted_pork_in_citrus_and_annatto_marinade.jpg
"French cente,cut tenderloin steak with butter sauce, photorealistic, food styling, high detail, natural lighting",french_cente_cut_tenderloin_steak_with_butter_sauce.jpg
"Puerto Rican pork shoulder with crispy skin, photorealistic, food styling, high detail, natural lighting",puerto_rican_pork_shoulder_with_crispy_skin.jpg
"Japanese grilled eel over seasoned rice, photorealistic, food styling, high detail, natural lighting",japanese_grilled_eel_over_seasoned_rice.jpg
"Dutch mini pancakes with powdered sugar, photorealistic, food styling, high detail, natural lighting",dutch_mini_pancakes_with_powdered_sugar.jpg
"Vietnamese shrimp spring rolls with herbs, photorealistic, food styling, high detail, natural lighting",vietnamese_shrimp_spring_rolls_with_herbs.jpg
"Thai coconut curry noodles with pickled mustard, photorealistic, food styling, high detail, natural lighting",thai_coconut_curry_noodles_with_pickled_mustard.jpg
"Venezuelan shredded beef with rice and plantains, photorealistic, food styling, high detail, natural lighting",venezuelan_shredded_beef_with_rice_and_plantains.jpg
"Ethiopian chicken stew with har,boiled eggs, photorealistic, food styling, high detail, natural lighting",ethiopian_chicken_stew_with_har_boiled_eggs.jpg
"Japanese pork cutlet rice bowl with egg, photorealistic, food styling, high detail, natural lighting",japanese_pork_cutlet_rice_bowl_with_egg.jpg
"Chilean corn pie with ground meat and olives, photorealistic, food styling, high detail, natural lighting",chilean_corn_pie_with_ground_meat_and_olives.jpg
"Korean short ribs marinated in soy and garlic, photorealistic, food styling, high detail, natural lighting",korean_short_ribs_marinated_in_soy_and_garlic.jpg
"Brazilian black bean stew with pork and sausage, photorealistic, food styling, high detail, natural lighting",brazilian_black_bean_stew_with_pork_and_sausage.jpg
"Middle Eastern okra stew with tomato and lamb, photorealistic, food styling, high detail, natural lighting",middle_eastern_okra_stew_with_tomato_and_lamb.jpg
"Hungarian sweet chimney cake with cinnamon, photorealistic, food styling, high detail, natural lighting",hungarian_sweet_chimney_cake_with_cinnamon.jpg
"Japanese savory pancake with cabbage and sauce, photorealistic, food styling, high detail, natural lighting",japanese_savory_pancake_with_cabbage_and_sauce.jpg
"Fried bulgur meat balls with herbs and pine nuts, photorealistic, food styling, high detail, natural lighting",fried_bulgur_meat_balls_with_herbs_and_pine_nuts.jpg
"Peruvian sti,fried beef with soy and fries, photorealistic, food styling, high detail, natural lighting",peruvian_sti_fried_beef_with_soy_and_fries.jpg
"Iraqi charcoal grilled fish with spices, photorealistic, food styling, high detail, natural lighting",iraqi_charcoal_grilled_fish_with_spices.jpg
"Russian cabbage soup with sour cream, photorealistic, food styling, high detail, natural lighting",russian_cabbage_soup_with_sour_cream.jpg
"Persian walnut and pomegranate chicken stew, photorealistic, food styling, high detail, natural lighting",persian_walnut_and_pomegranate_chicken_stew.jpg
"African peanut stew with chicken and greens, photorealistic, food styling, high detail, natural lighting",african_peanut_stew_with_chicken_and_greens.jpg
"Hungarian tomato and pepper stew with sausage, photorealistic, food styling, high detail, natural lighting",hungarian_tomato_and_pepper_stew_with_sausage.jpg
"Spiced rice with lamb and dried black lime, photorealistic, food styling, high detail, natural lighting",spiced_rice_with_lamb_and_dried_black_lime.jpg
